ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901023808934750100,07/03/2021,07/03/2021 09:45:01,23:45,00:00,.354,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,00:00,00:15,.3,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,00:15,00:30,.064,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,00:30,00:45,.272,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,00:45,01:00,.301,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,01:00,01:15,.133,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,01:15,01:30,.196,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,01:30,01:45,.29,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,01:45,02:00,.039,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,02:00,02:15,.294,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,02:15,02:30,.034,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,02:30,02:45,.286,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,02:45,03:00,.042,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,03:00,03:15,.045,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,03:15,03:30,.286,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,03:30,03:45,.042,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,03:45,04:00,.036,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,04:00,04:15,.037,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,04:15,04:30,.041,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,04:30,04:45,.032,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,04:45,05:00,.044,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,05:00,05:15,.283,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,05:15,05:30,.122,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,05:30,05:45,.209,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,05:45,06:00,.041,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,06:00,06:15,.289,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,06:15,06:30,.037,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,06:30,06:45,.042,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,06:45,07:00,.288,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,07:00,07:15,.045,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,07:15,07:30,.031,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,07:30,07:45,.045,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,07:45,08:00,.034,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,08:00,08:15,.04,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,08:15,08:30,.158,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,08:30,08:45,.073,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,08:45,09:00,.062,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,09:00,09:15,.042,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,09:15,09:30,.048,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,09:30,09:45,.036,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,09:45,10:00,.046,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,10:00,10:15,.04,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,10:15,10:30,.038,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,10:30,10:45,.044,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,10:45,11:00,.034,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,11:00,11:15,.047,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,11:15,11:30,.032,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,11:30,11:45,.047,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,11:45,12:00,.05,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,12:00,12:15,.05,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,12:15,12:30,.049,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,12:30,12:45,.032,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,12:45,13:00,.038,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,13:00,13:15,.048,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,13:15,13:30,.812,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,13:30,13:45,.591,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,13:45,14:00,.127,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,14:00,14:15,.528,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,14:15,14:30,.189,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,14:30,14:45,.547,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,14:45,15:00,.412,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,15:00,15:15,.35,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,15:15,15:30,.24,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,15:30,15:45,.565,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,15:45,16:00,.493,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,16:00,16:15,.361,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,16:15,16:30,.605,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,16:30,16:45,.803,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,16:45,17:00,.361,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,17:00,17:15,.492,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,17:15,17:30,.543,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,17:30,17:45,.324,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,17:45,18:00,.486,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,18:00,18:15,.358,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,18:15,18:30,.498,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,18:30,18:45,.324,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,18:45,19:00,.319,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,19:00,19:15,.314,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,19:15,19:30,.323,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,19:30,19:45,.308,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,19:45,20:00,.326,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,20:00,20:15,.317,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,20:15,20:30,.577,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,20:30,20:45,.236,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,20:45,21:00,.515,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,21:00,21:15,.32,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,21:15,21:30,.273,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,21:30,21:45,.53,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,21:45,22:00,.363,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,22:00,22:15,.248,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,22:15,22:30,.12,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,22:30,22:45,.537,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,22:45,23:00,.494,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,23:00,23:15,.044,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,23:15,23:30,.037,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,23:30,23:45,.05,A,Consumption
'1008901023808934750100,07/04/2021,07/04/2021 12:25:20,23:45,00:00,.035,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,00:00,00:15,.043,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,00:15,00:30,.033,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,00:30,00:45,.04,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,00:45,01:00,.034,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,01:00,01:15,.037,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,01:15,01:30,.04,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,01:30,01:45,.033,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,01:45,02:00,.042,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,02:00,02:15,.03,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,02:15,02:30,.044,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,02:30,02:45,.028,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,02:45,03:00,.045,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,03:00,03:15,.033,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,03:15,03:30,.039,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,03:30,03:45,.037,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,03:45,04:00,.035,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,04:00,04:15,.042,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,04:15,04:30,.03,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,04:30,04:45,.044,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,04:45,05:00,.029,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,05:00,05:15,.043,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,05:15,05:30,.034,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,05:30,05:45,.038,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,05:45,06:00,.038,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,06:00,06:15,.034,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,06:15,06:30,.043,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,06:30,06:45,.031,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,06:45,07:00,.046,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,07:00,07:15,.03,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,07:15,07:30,.045,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,07:30,07:45,.034,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,07:45,08:00,.04,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,08:00,08:15,.037,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,08:15,08:30,.034,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,08:30,08:45,.074,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,08:45,09:00,.13,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,09:00,09:15,.145,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,09:15,09:30,.053,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,09:30,09:45,.049,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,09:45,10:00,.036,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,10:00,10:15,.051,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,10:15,10:30,.036,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,10:30,10:45,.05,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,10:45,11:00,.319,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,11:00,11:15,.152,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,11:15,11:30,.203,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,11:30,11:45,.289,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,11:45,12:00,.067,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,12:00,12:15,.375,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,12:15,12:30,.137,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,12:30,12:45,.369,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,12:45,13:00,.048,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,13:00,13:15,.409,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,13:15,13:30,.061,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,13:30,13:45,.107,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,13:45,14:00,.06,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,14:00,14:15,.051,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,14:15,14:30,.066,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,14:30,14:45,.059,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,14:45,15:00,.428,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,15:00,15:15,.066,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,15:15,15:30,.323,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,15:30,15:45,.452,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,15:45,16:00,.863,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,16:00,16:15,.243,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,16:15,16:30,.359,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,16:30,16:45,.523,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,16:45,17:00,.443,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,17:00,17:15,.403,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,17:15,17:30,.361,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,17:30,17:45,.37,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,17:45,18:00,.12,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,18:00,18:15,.37,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,18:15,18:30,.06,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,18:30,18:45,.415,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,18:45,19:00,.064,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,19:00,19:15,.383,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,19:15,19:30,.327,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,19:30,19:45,.315,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,19:45,20:00,.334,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,20:00,20:15,.066,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,20:15,20:30,.376,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,20:30,20:45,.809,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,20:45,21:00,.464,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,21:00,21:15,.327,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,21:15,21:30,.463,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,21:30,21:45,.676,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,21:45,22:00,.202,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,22:00,22:15,.42,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,22:15,22:30,.524,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,22:30,22:45,.396,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,22:45,23:00,.318,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,23:00,23:15,.068,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,23:15,23:30,.061,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,23:30,23:45,.061,A,Consumption
'1008901023808934750100,07/05/2021,07/05/2021 10:15:23,23:45,00:00,.062,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,00:00,00:15,.059,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,00:15,00:30,.035,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,00:30,00:45,.044,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,00:45,01:00,.032,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,01:00,01:15,.044,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,01:15,01:30,.041,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,01:30,01:45,.033,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,01:45,02:00,.043,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,02:00,02:15,.031,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,02:15,02:30,.043,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,02:30,02:45,.033,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,02:45,03:00,.041,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,03:00,03:15,.042,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,03:15,03:30,.031,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,03:30,03:45,.044,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,03:45,04:00,.029,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,04:00,04:15,.044,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,04:15,04:30,.031,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,04:30,04:45,.041,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,04:45,05:00,.032,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,05:00,05:15,.041,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,05:15,05:30,.036,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,05:30,05:45,.037,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,05:45,06:00,.038,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,06:00,06:15,.034,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,06:15,06:30,.041,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,06:30,06:45,.033,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,06:45,07:00,.045,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,07:00,07:15,.032,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,07:15,07:30,.043,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,07:30,07:45,.035,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,07:45,08:00,.266,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,08:00,08:15,.216,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,08:15,08:30,.12,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,08:30,08:45,.068,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,08:45,09:00,.168,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,09:00,09:15,.169,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,09:15,09:30,.065,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,09:30,09:45,.075,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,09:45,10:00,.096,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,10:00,10:15,.053,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,10:15,10:30,.067,A,Consumption
'1008901023808934750100,07/06/2021,07/06/2021 08:50:00,10:30,10:45,.053,A,Consumption
